"83415644320";"100000731310522";"200000217085168"
"83948161328";"100000536524859";"200000284554922"
"83687212947";"100000143378259";"200000958876577"
"83262203966";"100000856723625";""
"83041782742";"";"200000806774983"
"83805358077";"100000777186039";"200000981728923"
"83212585438";"100000266576424";"200000096680817"
"83187095155";"100000975932483";""
"83591667885";"100000671701746";"200000089505580"
"83140814515";"100000470213556";"200000275383681"
"83600153047";"100000576348408";"200000503345870"
"83089923278";"100000893683385";"200000487735660"
"";"100000618468391";"200000205883618"
"83059626146";"100000397782505";"200000214383046"
"83831860829";"100000166139446";"200000445882192"
"83163364082";"100000608398578";"200000830333089"
"83514187592";"";"200000171818755"
"83831616397";"100000217300383";"200000955368337"
"83523397156";"100000607562273";"200000800089047"
"83722632910";"100000927168332";"200000849984535"
"83160578553";"100000870038381";""
"83114124010";"100000925671396";"200000445718305"
"83096501858";"100000968094832";"200000747091427"
"83783493922";"100000872107003";"200000781552888"
"83528616092";"100000693394684";""
"83028012930";"";"200000048305230"
"83875928590";"100000263751723";"200000168352356"
"83525746361";"100000956118875";""
"83125783956";"100000718805472";"200000851469043"
"83220370084";"100000130395471";"200000233534102"
"83722517284";"100000000232969";"200000839671783"
"83372621632";"100000282227391";""
"83197217426";"100000921089647";"200000158534373"
"83210536969";"100000772024283";"200000089535659"
"83941812464";"100000154186371";"200000033432403"
"83690871401";"100000927688005";"200000673022845"
"83893383933";"100000197863938";""
"83974373015";"100000070342850";"200000160134667"
"83977649002";"100000865471926";"200000569125732"
"83569922264";"";"200000326925969"
"83195312948";"100000352409886";"200000371318805"
"83691759671";"100000683435482";"200000011683747"
"83941582681";"100000383271894";""
"83516266703";"100000198645486";"200000130902568"
"83463783461";"100000320684466";"200000247033744"
"83398037315";"100000766329016";"200000184507663"
"";"100000004833556";"200000168847449"
"83409334264";"100000907002762";"200000518536899"
"83395727052";"100000135626977";"200000882938458"
"83838644944";"100000388319811";"200000659911760"
"";"100000905136193";"200000395035448"
"83147749314";"100000191523295";"200000894092489"
"83159749260";"100000873976067";"200000734024273"
"83414033735";"";"200000553234139"
"83383905237";"100000970936810";"200000304349402"
"83552503090";"100000150582122";"200000466410957"
"83777363024";"100000789075170";"200000248889500"
"83832885272";"100000219139556";"200000121192244"
"";"100000395370758";"200000558094489"
"83881230174";"100000215802080";"200000736751698"
"83521052873";"100000882513321";""
"83310851747";"100000234599600";"200000640836995"
"83031130637";"100000352321698";"200000838444908"
"83775787764";"100000353289739";"200000200266180"
"83966297593";"100000382459802";"200000690705308"
"83437035836";"100000207605862";"200000524169824"
"83401053754";"";"200000484841727"
"83237258976";"100000939824170";"200000325473230"
"83830327425";"100000356976330";""
"83892162485";"";"200000576141083"
"83445422132";"100000129088725";"200000303618219"
"83692988418";"100000354732382";"200000516388317"
"83072034253";"";"200000776022266"
"83083965082";"100000630990380";"200000417636996"
"83071330292";"100000403683505";"200000561186534"
"83452818823";"100000939383137";"200000218946361"
"83433099203";"100000551180371";"200000378468776"
"83157723541";"100000786911519";"200000519383636"
"83022257583";"100000486080816";"200000760731801"
"83162661546";"100000094452183";"200000144212332"
"";"";""
"83267817197";"100000543824263";""
"83951144149";"100000029411726";"200000383920839"
"83767150029";"100000602540383";"200000622937374"
"83288992299";"100000625381995";"200000078103734"
"83095880412";"100000241348153";"200000157294166"
"";"100000111209735";"200000462898390"
"";"";"200000472010704"
"83046189198";"100000361177161";"200000995958778"
"83207203887";"100000841403081";"200000736122877"
"83906540785";"100000350258663";"200000342733924"
"";"100000448785700";""
"";"100000198951258";"200000204041870"
"83339194294";"100000551028374";"200000550044455"
"83137646738";"100000209301869";"200000900061251"
"83168391703";"100000905949469";"200000040575832"
"83458987008";"100000321608502";""
"83114180247";"";""
"83513872507";"100000746781614";"200000781598492"
"83944901055";"100000725945336";"200000229710891"
"83662438220";"100000900563888";"200000216880817"
"83103021187";"100000171886749";"200000824981277"
"83595890191";"";"200000190402428"
"83668384832";"100000617465459";"200000672611420"
"83580562814";"100000111632209";"200000453675899"
"83608645609";"100000526157725";""
"83476695293";"100000006708723";"200000535935424"
"83452162709";"100000352835900";"200000438968536"
"83721520270";"100000891131935";"200000135124904"
"83538184364";"100000836442030";"200000520667582"
"83255509208";"100000741354206";""
"83598995786";"";"200000706934783"
"";"100000083945803";"200000527634129"
"83089677516";"100000038186423";"200000068378401"
"";"100000459226560";"200000830652714"
"83014050646";"100000391833912";"200000662435591"
"";"100000503915110";""
"83836319748";"100000645834712";"200000866915637"
"83421840397";"100000184871256";"200000168112151"
"83140191006";"100000011350836";"200000784312066"
"";"100000058911186";"200000008058601"
"83919373777";"100000776251789";"200000092326823"
"83815047119";"100000774502096";"200000606369486"
"";"100000567266544";"200000340640813"
"83939522400";"100000317365313";"200000249410583"
"83189777732";"100000982600387";"200000081012680"
"83160616334";"100000213249209";"200000943728018"
"83028660239";"100000134956704";"200000529486621"
"83274193353";"100000917344557";"200000926462914"
"83917539507";"100000714658392";"200000011072483"
"";"100000213340127";"200000322764973"
"83430450739";"100000656619330";"200000927625541"
"83620398146";"100000966598524";"200000312345507"
"83581616608";"";"200000958301660"
"83544687661";"100000993678627";"200000564415742"
"83772660764";"100000872436238";"200000877370751"
"83642735978";"100000451315672";""
"83971890339";"100000739624455";""
"83700831473";"100000207398400";"200000004129939"
"83128096720";"";"200000801083986"
"";"100000421637431";"200000288459068"
"83440520640";"100000926732067";"200000867618460"
"";"100000213184221";"200000758681671"
"83509860941";"100000866284339";""
"83701302825";"100000499656904";"200000553129689"
"83778466468";"";"200000145362660"
"83401431866";"100000997358297";"200000482720638"
"83520698865";"100000911346645";"200000980216430"
"83040589805";"100000350398326";"200000211487147"
"83803273755";"100000224816618";"200000524182427"
"";"100000865788576";"200000409920125"
"83996499660";"100000587042558";""
"83239214613";"100000219055195";"200000426103381"
"83936313366";"100000816120082";"200000584099446"
"83481867692";"100000053983678";"200000474182539"
"83571020460";"100000335298094";"200000085433657"
"83441874283";"100000849895456";"200000889592631"
"83835993848";"100000460119451";"200000488210171"
"83321590265";"100000939704902";"200000505371001"
"83221436274";"100000874702385";"200000184612998"
"83254935897";"100000826208866";"200000630421055"
"83458243538";"100000829705362";"200000693760448"
"83918560095";"";"200000599316101"
"83490638834";"100000441378363";"200000955984997"
"83272846751";"";"200000728764680"
"83116830744";"100000304474385";"200000248208444"
"83419287697";"100000515674873";"200000082516944"
"83687740496";"100000029892570";"200000778676978"
"";"100000345705516";"200000237577288"
"83611834580";"100000807484555";"200000515253525"
"83907019184";"100000804376152";"200000868754614"
"83161148304";"100000876508342";"200000177532034"
"83296839544";"100000047565362";"200000575140506"
"83226478847";"100000339756672";"200000223417469"
"83661021958";"100000640582855";"200000251787608"
"83549161261";"100000761958518";"200000301188444"
"";"100000138209078";"200000313241029"
"";"";"200000270700330"
"83297711302";"100000309128656";"200000383345764"
"83120733719";"";"200000949869235"
"83212677572";"100000021724318";"200000281023756"
"83562607393";"";"200000612283826"
"";"100000717036734";"200000963076806"
"83627299857";"100000015756765";"200000561717366"
"83771667838";"100000912147211";"200000442116757"
"83621677665";"100000228840525";""
"83871754498";"100000437009433";""
"83874767196";"100000185195577";"200000323849838"
"83748049506";"100000953157311";"200000197484241"
"83434324668";"100000544090978";"200000668170639"
"83921931695";"100000391045866";"200000367395998"
"83673325061";"100000461530836";"200000508804670"
"83081967227";"100000421305299";"200000628733159"
"83773569000";"100000737653538";"200000253578662"
"83675705190";"100000834717515";"200000324606515"
"83358724369";"";"200000431669521"
"83872044911";"100000091038450";"200000824342040"
"83807472211";"100000442582093";"200000906134177"
"83278335542";"100000051216114";"200000253490285"
"83057360143";"100000643295887";"200000662492487"
"83672502537";"100000632460368";"200000964943518"
"83850090612";"100000612361781";"200000104765144"
"83468582449";"100000143334452";"200000382285038"
"";"100000704731590";"200000694462425"
"83552405169";"100000914661629";"200000861682683"
"83449174229";"100000336097454";""
"83357822522";"";"200000590031380"
"83000135353";"100000298415389";"200000147888666"
"";"100000093725568";"200000768492925"
"83972483318";"100000642413889";"200000943392245"
"83630182648";"100000734724318";"200000329283800"
"83718345611";"100000235854003";""
"83846213813";"100000954490389";"200000411455273"
"83922821780";"100000868448637";"200000752015986"
"";"100000213739961";"200000072133568"
"83820634050";"100000207697146";"200000522246910"
"83415804198";"100000354198098";""
"83310019692";"100000534767132";"200000923991837"
"83604611302";"100000927233082";"200000639220068"
"83257505493";"100000259236004";"200000453472703"
"83649717071";"100000226489635";""
"83326503983";"";""
"83741728059";"100000710693641";"200000408126229"
"83769503586";"100000117689302";"200000801234194"
"83055305716";"100000631422635";"200000196765890"
"83949701876";"100000930018907";"200000980591644"
"83617729414";"100000331933109";""
"83604883895";"100000750066809";"200000685498100"
"";"100000812521946";"200000933060569"
"83180816495";"100000819184046";"200000259787242"
"83193540280";"100000944565637";"200000549819366"
"83108326908";"100000318360407";"200000472669301"
"";"100000405453218";"200000027329527"
"83137255605";"100000986139108";"200000959361052"
"83283257153";"";"200000070528787"
"83431893258";"";"200000386592198"
"83092161556";"100000685990457";""
"83771655861";"100000358824623";"200000334526418"
"83439741312";"100000322995639";"200000356387150"
"83752705097";"100000975112168";"200000453441700"
"83316663420";"100000220458911";"200000158728178"
"83180444266";"100000236439345";"200000518315660"
"83948832970";"100000302555676";"200000339598561"
"83533969111";"100000262064961";"200000677576289"
"83061216117";"100000903830556";"200000809632269"
"83962675380";"100000119603888";"200000126133126"
"83820267544";"100000914143287";"200000336463686"
"";"100000966872839";"200000011147850"
"83083110735";"100000724252391";"200000337477608"
"83475384767";"";"200000738281402"
"83997658664";"100000208283760";"200000546583529"
"83891607814";"100000541260109";"200000625216442"
"83742656961";"100000083705060";"200000103869162"
"83719436439";"100000343581628";"200000838237870"
"";"100000118930835";""
"83639210428";"100000906196438";"200000831990384"
"83222044469";"100000489589775";"200000767180110"
"";"100000771811015";"200000555202092"
"83595998589";"100000838322172";"200000139653930"
"83077690139";"100000900746045";"200000896104780"
"83366881077";"100000286603696";""
"";"100000963894890";"200000736334358"
"83228837132";"100000578991584";"200000095720037"
"83547202720";"100000676378299";"200000587401183"
"83587348802";"100000800463142";"200000454742986"
"83868667554";"";"200000325612750"
"83587805723";"100000641627285";"200000782518000"
"83038411924";"100000282161400";"200000537223388"
"83609805464";"";"200000219424427"
"83036604541";"100000738908668";"200000346866645"
"83473044951";"100000376034081";"200000733065140"
"83573743224";"100000391761022";"200000019544001"
"83421370004";"100000033013367";"200000690426290"
"83977053941";"100000050369804";"200000645032907"
"83095244151";"100000365580648";"200000361603905"
"83233283386";"100000150830850";"200000683166764"
"83602027298";"100000931782670";""
"83154087125";"100000384941292";"200000967338734"
"83928723615";"100000923028567";"200000727817383"
"83723839786";"100000943691420";"200000725839715"
"83166576596";"100000225142566";"200000815011258"
"83594629703";"100000538424141";"200000092356480"
"83668927845";"100000057675233";"200000675722474"
"";"100000947456368";"200000436955646"
"83922751197";"100000342267707";"200000257457826"
"83086044040";"100000157896685";"200000057419171"
"83656509830";"100000042387769";"200000255968281"
"83075843928";"100000597183283";"200000831538603"
"83710822199";"100000275357022";"200000311343954"
"83467356167";"100000023233054";"200000229292661"
"83391025049";"100000296909511";"200000017880756"
"83470039645";"100000201880216";"200000558623189"
"83994871383";"100000839024572";"200000695623536"
"83682574219";"100000407197727";"200000397049243"
"83437862532";"100000371846176";"200000005546196"
"83738888399";"100000917730429";"200000873846715"
"83641856148";"100000566051902";"200000455723959"
"83780494646";"100000173037854";"200000421625368"
"83276153193";"100000986182944";"200000156255464"
"83501082031";"100000560609172";"200000682423848"
"83277181104";"100000822985691";"200000548855995"
"83518082370";"100000702626466";"200000973482946"
"";"";""
"83689780860";"100000817457113";"200000210911172"
"83467119348";"100000670654827";"200000052480733"
"83944932283";"";"200000102508421"
"83119747144";"100000862873329";"200000223440294"
"83840789634";"100000239545809";"200000058553256"
"83846381931";"100000764651553";"200000380729251"
"83242132099";"100000693128338";"200000147116024"
"83884533598";"100000164107769";"200000664588139"
"83804831704";"100000502448939";"200000248295660"
"83703004912";"100000223439687";"200000034495347"
"83067278387";"100000558349459";"200000259283576"
"";"100000189723464";"200000868312349"
"";"";""
"";"";"200000313032235"
"83395107633";"100000983089743";""
"83083447723";"100000597635124";"200000419854146"
"83872320836";"100000834069934";"200000131904575"
"83168518682";"";"200000823109593"
"83142627005";"100000474461147";"200000657161896"
"83028635141";"100000407363419";"200000434882628"
"83630194269";"100000833914815";""
"83297424052";"100000764505269";"200000314849682"
"83820484715";"100000776319358";"200000554809738"
"83165907387";"100000811459663";"200000440899322"
"83786304272";"100000621330691";"200000907349832"
"83984202139";"100000470839355";"200000266454057"
"83207030919";"100000016135434";"200000201571678"
"83247803405";"100000628375328";"200000856041566"
"83566184050";"100000820086284";"200000763484933"
"83092902211";"100000593545861";"200000209649692"
"83598243339";"100000073338155";"200000957870837"
"83083561238";"100000943842925";"200000727561023"
"83912187500";"100000131470197";"200000678343436"
"83393432646";"100000174059872";"200000629404432"
"83143118332";"100000548788737";"200000236173033"
"83880659854";"100000300242820";"200000612183001"
"83824441319";"100000958938167";"200000484487850"
"";"100000838149833";"200000212483900"
"83095471584";"100000503723343";"200000629233924"
"83759562869";"100000344272453";"200000804644985"
"83332691968";"100000153166093";"200000146820847"
"83613324777";"100000437438976";"200000302350640"
"83550083202";"100000141964919";"200000134148148"
"83506666368";"100000812664673";""
"83022299801";"100000133489714";"200000233833357"
"83094430232";"100000932628560";"200000413890508"
"83805158183";"";"200000276250238"
"83978035458";"100000283124129";"200000939555462"
"83680715500";"100000052334984";"200000868969211"
"";"100000676540621";"200000104623770"
"83272748005";"100000285936726";"200000368655428"
"83368857165";"100000868400828";"200000382443861"
"83405682825";"100000366969565";"200000574341957"
"";"100000493421648";"200000983605064"
"83344252631";"100000815899844";"200000316260443"
"";"100000112640403";"200000351494432"
"83555992712";"100000305658338";"200000236848145"
"83889714927";"100000363843810";"200000156220128"
"83570754255";"100000961639082";"200000507451352"
"83928854225";"100000545366963";"200000816916004"
"83300369966";"100000052217383";"200000473820552"
"83488749403";"100000591666059";"200000559821967"
"83581834840";"";"200000563399380"
"83214533665";"100000328073488";"200000365047350"
"83419505533";"100000722730066";"200000508993061"
"83275286960";"100000707352283";"200000051382112"
"83868775778";"100000194661290";"200000544647094"
"83784060222";"100000036072898";"200000896522443"
"";"100000352944283";"200000590822210"
"83917574538";"100000918990806";"200000222735500"
"83974034990";"100000339587591";"200000475571489"
"83541442733";"100000084749046";"200000511289040"
"83953093422";"100000983001613";""
"83141835386";"100000840480376";"200000717314996"
"83661617693";"100000340720951";""
"";"100000676263010";"200000849266095"
"83751849917";"100000895110528";"200000818684780"
"83119956599";"100000202623583";"200000238122255"
"83830353521";"100000688400416";"200000989777461"
"83095107628";"100000231529383";"200000984756495"
"83337334800";"100000662683399";"200000370969818"
"83834594751";"100000908860321";"200000770021506"
"83019903320";"100000547611499";"200000627880411"
"83196883062";"100000344872783";""
"83692568577";"100000135566009";"200000007788463"
"";"100000897408673";"200000863256033"
"83507640948";"100000836060490";"200000673313275"
"83052711561";"100000518811699";"200000299826488"
"83691842929";"";""
"83239978364";"100000594998053";"200000718832576"
"83583129006";"";"200000592531197"
"83630847404";"100000566568014";"200000316515982"
"83607671025";"";"200000265744370"
"83192193697";"100000607436131";""
"83023364490";"100000778744710";""
"83399242771";"100000309290276";"200000910009949"
"83490853930";"";"200000801733283"
"83523643033";"100000504410586";""
"83318604629";"100000128165199";"200000215431068"
"83610178912";"100000839957885";"200000344224669"
"83036082311";"100000048970984";""
"83536723421";"100000123518497";"200000873506743"
"83914457570";"";"200000656574267"
"83513129970";"100000911759201";"200000126789448"
"83115660717";"100000892613370";""
"83950687226";"100000683534328";"200000533273865"
"83750013852";"100000685085545";""
"83015337647";"100000774423608";"200000433510570"
"83386737181";"";"200000858056832"
"83550877560";"100000753044115";"200000257100351"
"83904103667";"100000264474059";""
"83961845495";"100000720094594";"200000552148035"
"83886116826";"";"200000120588070"
"83189421236";"100000244282918";"200000832862921"
"83567034217";"100000240377641";""
"83514096197";"100000177747171";"200000582469993"
"83874768764";"100000636240821";"200000002416903"
"83939205463";"100000886556649";"200000380119536"
"83228802068";"100000024298127";"200000243482339"
"83672381107";"100000918121397";"200000110376183"
"83644531278";"100000743880867";"200000367034723"
"";"100000831393831";"200000180111449"
"83583546920";"100000517388295";"200000239312753"
"83185830515";"100000926283183";""
"83352712031";"100000324734832";"200000399202104"
"83532269019";"100000647805528";"200000237695307"
"83637835829";"100000507756348";""
"83819948455";"100000321147210";"200000312223400"
"83852762746";"100000198180352";"200000110596658"
"83777496715";"";"200000835504248"
"83917137078";"100000056502857";"200000557835274"
"83240848070";"100000580756059";"200000154203718"
"";"";"200000653922334"
"83316190514";"100000775448070";"200000257175557"
"83600451258";"";"200000317436974"
"83582493385";"100000857666257";"200000189816195"
"";"100000464915352";"200000758550621"
"83448749392";"";"200000286258994"
"83615518521";"100000819318447";"200000859212514"
"";"100000197608517";"200000804400758"
"83089097744";"100000227869533";""
"83718870650";"100000604329987";"200000885640936"
"83724414897";"100000838731488";"200000182146163"
"";"100000925963918";"200000952451294"
"";"";"200000903914677"
"83435452572";"100000020395892";"200000967105835"
"83296458902";"100000738768332";""
"";"";"200000823195034"
"83627453904";"";""
"83001639351";"100000922262317";"200000862868763"
"83245067215";"100000188006853";"200000962951138"
"83130511428";"100000813437801";"200000931096237"
"83612636135";"100000680964462";"200000341224271"
"83563375627";"100000182170943";"200000278410528"
"83837578389";"100000716150157";"200000008007196"
"83585086280";"100000694870444";""
"83522126117";"100000432977718";"200000773470572"
"83919678366";"100000613253172";"200000769480156"
"83639265137";"";"200000198409234"
"83645683859";"100000928904080";"200000127108376"
"83365268660";"";"200000312077684"
"";"100000683205962";"200000120028324"
"83301012531";"100000737331394";"200000311876695"
"83775331949";"100000931499529";"200000555490755"
"83972543946";"100000004963358";"200000233445524"
"83545983474";"100000107301907";"200000784906262"
"83839826297";"100000223438314";"200000022576977"
"83637205565";"100000846152102";"200000471203358"
"83357764304";"100000586778377";"200000468587815"
"83961530458";"100000738495617";""
"83093074280";"";"200000872747528"
"";"100000708757581";"200000284783961"
"83201267466";"100000855910729";"200000396760422"
"83472962305";"";"200000114274335"
"83857747077";"100000394747202";"200000271586781"
"83396246577";"100000808558744";"200000246435692"
"83439885012";"100000577838909";"200000319878717"
"83178302027";"100000692838530";"200000978673186"
"83297426291";"";""
"83058841905";"100000432030196";"200000078835093"
"83248447896";"100000934571594";"200000064533332"
"83083596700";"100000808397336";"200000703616319"
"83654618252";"100000752541988";"200000013592789"
"";"100000500978882";"200000682119139"
"83834535264";"100000987825159";"200000888366981"
"83700478064";"";"200000211069264"
"83303940471";"100000959801908";""
"83506283064";"100000408215172";"200000002810804"
"";"100000566506886";"200000455836016"
"";"100000280781240";"200000105452609"
"83611239099";"100000028984844";""
"83019709180";"100000706732068";"200000665445362"
"83424703870";"100000700894576";"200000480526642"
"83204329474";"100000704996455";"200000668453491"
"83842269619";"100000864917258";"200000812004616"
"83491947741";"100000331048381";"200000789446467"
"83583414957";"100000260015278";"200000597043220"
"83869719288";"100000736773538";"200000618998705"
"83255238623";"100000171991899";"200000156817469"
"83311634957";"100000724539208";"200000348253134"
"83935837205";"100000250962216";"200000649960436"
"83194048780";"100000889445827";"200000414600283"
"";"100000424683627";"200000119776408"
"83269334945";"";"200000225643575"
"";"100000289845596";"200000080987781"
"83543176203";"100000597838332";"200000090359580"
"83706463444";"100000061276164";"200000520986052"
"83078269712";"100000465515570";"200000580151952"
"83787182610";"";"200000596719397"
"83144200859";"100000254932516";"200000837183885"
"83986156420";"100000955944976";"200000698733328"
"83535194700";"100000612378354";"200000783810995"
"83317876439";"100000577787838";""
"83712351335";"100000713319940";"200000209293833"
"83170710334";"100000003620064";"200000624675170"
"83908401706";"";"200000055164322"
"83646782514";"100000511491427";"200000813825250"
"83568939050";"100000558788055";"200000251912248"
"83635338734";"100000111258568";""
"83489044819";"100000252076320";""
"";"100000561143869";"200000581533605"
"83955283170";"100000332368997";"200000432176477"
"83466354507";"100000943800031";"200000833156899"
"83497272109";"";"200000675897581"
"83208137043";"100000042122302";"200000456162339"
"83692085131";"100000959865408";"200000439138306"
"83771580176";"100000831488653";"200000547653335"
"";"100000436190485";"200000135489896"
"83783357786";"100000167263924";""
"83789896382";"100000710971375";"200000528911327"
"83178695369";"100000377500445";"200000183214432"
"";"100000239673717";"200000533821262"
"83488831912";"100000227778044";"200000327231515"
"";"100000618919199";"200000539161341"
"83950998309";"100000395327756";"200000316163033"
"83894292027";"100000495494143";"200000332924591"
"83916006801";"100000971578231";"200000512483709"
"83845237491";"100000568561481";"200000050300750"
"";"100000493748545";"200000478305247"
"83999557778";"100000561628355";"200000425751776"
"83539448105";"100000820599332";"200000376830831"
"83759639171";"";"200000481801529"
"";"100000763311480";"200000569707763"
"83997572974";"100000269050770";"200000564439781"
"83253485209";"100000191997510";"200000400729530"
"83463985014";"100000919609211";"200000987363637"
"83817377703";"100000293186576";"200000444224904"
"83000584163";"100000239027139";""
"83214834135";"100000589774293";"200000712604314"
"";"100000949492587";"200000210310240"
"83155462996";"100000966667065";"200000814891411"
"83986562271";"100000537669941";"200000766906075"
"83887129324";"100000045832105";""
"83294683107";"100000268340953";"200000483698449"
"83735012560";"100000975610941";"200000356335081"
"83164884127";"100000246111012";"200000400871817"
"83561447598";"100000835202724";"200000920988661"
"83826451323";"100000156078766";"200000672385570"
"83044548757";"100000144186855";"200000396537511"
"83282389738";"100000362742262";"200000180890250"
"83117715532";"100000033223184";"200000134303704"
"83544410454";"100000110049034";"200000922034010"
"83232352707";"100000051788491";"200000876424230"
"83135620201";"";""
"83024660885";"100000616683073";""
"83831422750";"100000253082012";"200000667251954"
"83864517508";"100000997403211";"200000839502034"
"83822873893";"100000523462497";"200000452362345"
"83402526599";"100000814101763";"200000915839835"
"83923983207";"100000625484467";"200000915271686"
"83627196623";"100000497133205";"200000685373123"
"83702355044";"";"200000836403103"
"83267269809";"100000932210383";"200000857778363"
"83495983054";"100000236049200";"200000743320268"
"83686882050";"100000775763146";"200000543114937"
"83242640269";"100000771470904";"200000194036986"
"83213203867";"100000584675373";"200000780601976"
"83226342313";"100000723880835";"200000565605394"
"83677725294";"100000523907829";""
"83286910897";"100000436870535";"200000130292247"
"83601453864";"100000663091632";"200000612718736"
"83342068393";"100000266432562";"200000686440368"
"83051460802";"100000195194761";"200000734455773"
"83376750175";"100000176670475";"200000761619612"
"83050897239";"100000996241137";"200000744694064"
"83374943225";"100000885476346";"200000457047278"
"83603715228";"100000737400087";"200000862398300"
"83691166811";"100000924072044";"200000897505476"
"83301199807";"100000361782087";"200000341232828"
"";"100000694069083";"200000465578680"
"83421012569";"100000543022720";"200000817697361"
"83319482909";"100000825999207";"200000673517472"
"83547456927";"100000419104343";"200000406476695"
"83486054422";"100000510864260";"200000212562285"
"83859861562";"100000107591302";"200000660216566"
"";"100000759562204";"200000766941243"
"83415654571";"100000922130293";"200000628437774"
"83091681883";"100000768439388";"200000631898066"
"83542424721";"100000583131306";"200000504415748"
"83419840151";"100000625113706";"200000928034133"
"83876299400";"100000339044221";"200000764323403"
"83216719836";"100000755587832";"200000494567432"
"83576960506";"100000490009238";"200000445351072"
"83684855737";"100000383218362";"200000554248351"
"83910564093";"100000750743936";""
"83080348490";"100000428380045";"200000509757628"
"83609193770";"100000409274556";"200000842088347"
"83531785239";"100000992313692";"200000375233902"
"83665572525";"100000780511303";""
"83621612240";"100000024360047";"200000682935886"
"83270115759";"100000754718745";"200000463665503"
"";"100000502119283";"200000529286417"
"83183043069";"100000516350345";"200000000762384"
"83058478401";"";"200000142429076"
"83612617383";"100000006087500";"200000857241257"
"83197001250";"100000854801023";"200000960410187"
"83159146977";"100000041835925";"200000558161782"
"83067562616";"100000658238368";"200000308782571"
"";"100000747068348";"200000367856946"
"83845202184";"";""
"83310255131";"100000283817891";"200000837292990"
"83423932510";"100000932080886";""
"83478018139";"100000534955316";""
"83683721364";"100000886424597";"200000292280199"
"83567209948";"";"200000984245143"
"";"100000236064402";"200000729053343"
